State_Name,Year,District,Total_Count
Punjab,2019,mansa district,217198
Punjab,2019,moga district,195238
Punjab,2019,pathankot district,297517
Punjab,2019,patiala district,856231
Punjab,2019,rupnagar district,239813
Punjab,2019,sangrur district,479813
Punjab,2019,sas nagar district,1448745
Punjab,2019,shahid bhagat singh nagar district,109042
Punjab,2019,sri muktsar sahib district,250895
Punjab,2019,tarn taran district,178129
Punjab,2020,amritsar district,1453948
Punjab,2020,barnala district,251632
Punjab,2020,bathinda district,936875
Punjab,2020,faridkot district,297317
Punjab,2020,fatehgarh sahib district,352894
Punjab,2020,fazilka district,794995
Punjab,2020,firozepur district,432583
Punjab,2020,gurdaspur district,583374
Punjab,2020,hoshiarpur district,647868
Punjab,2020,jalandhar district,1359620
Punjab,2020,kapurthala district,387570
Punjab,2020,ludhiana district,3592362
Punjab,2020,mansa district,348040
Punjab,2020,moga district,346262
Punjab,2020,pathankot district,474431
Punjab,2020,patiala district,1360915
Punjab,2020,rupnagar district,400584
Punjab,2020,sangrur district,774557
Punjab,2020,sas nagar district,2085461
Punjab,2020,shahid bhagat singh nagar district,194350
Punjab,2020,sri muktsar sahib district,401875
Punjab,2020,tarn taran district,339571
Punjab,2021,amritsar district,2032819
Punjab,2021,barnala district,355748
Punjab,2021,bathinda district,1288866
Punjab,2021,faridkot district,419626
Punjab,2021,fatehgarh sahib district,502923
Punjab,2021,fazilka district,1107529
Punjab,2021,firozepur district,605849
Punjab,2021,gurdaspur district,840634
Punjab,2021,hoshiarpur district,929525
Punjab,2021,jalandhar district,1911515
Punjab,2021,kapurthala district,546110
Punjab,2021,ludhiana district,5011708
Punjab,2021,mansa district,479104
Punjab,2021,moga district,500192
Punjab,2021,pathankot district,657909
Punjab,2021,patiala district,1879703
Punjab,2021,rupnagar district,560612
Punjab,2021,sangrur district,1089894
Punjab,2021,sas nagar district,2802110
Punjab,2021,shahid bhagat singh nagar district,279854
Punjab,2021,sri muktsar sahib district,562864
Punjab,2021,tarn taran district,495196
Punjab,2022,amritsar district,2562063
Punjab,2022,barnala district,453764
Punjab,2022,bathinda district,1638006
Punjab,2022,faridkot district,532491
Punjab,2022,fatehgarh sahib district,639617
Punjab,2022,fazilka district,1417035
Punjab,2022,firozepur district,767485
Punjab,2022,gurdaspur district,1065899
Punjab,2022,hoshiarpur district,1183335
Punjab,2022,jalandhar district,2422429
Punjab,2022,kapurthala district,690483
Punjab,2022,ludhiana district,6408183
Punjab,2022,mansa district,612886
Punjab,2022,moga district,633615
Punjab,2022,pathankot district,835564
Punjab,2022,patiala district,2374954
Punjab,2022,rupnagar district,713168
Punjab,2022,sangrur district,1386299
Punjab,2022,sas nagar district,3527861
Punjab,2022,shahid bhagat singh nagar district,355530
Punjab,2022,sri muktsar sahib district,717702
Punjab,2022,tarn taran district,626792
Punjab,2023,amritsar district,2229152
Punjab,2023,barnala district,396375
Punjab,2023,bathinda district,1431382
Punjab,2023,faridkot district,463179
Punjab,2023,fatehgarh sahib district,559081
Punjab,2023,fazilka district,1244334
Punjab,2023,firozepur district,667863
Punjab,2023,gurdaspur district,926328
Punjab,2023,hoshiarpur district,1032910
Punjab,2023,jalandhar district,2115503
Punjab,2023,kapurthala district,600206
Punjab,2023,ludhiana district,5648031
Punjab,2023,mansa district,544325
Punjab,2023,moga district,549854
Punjab,2023,pathankot district,730476
Punjab,2023,patiala district,2067233
Punjab,2023,rupnagar district,623973
Punjab,2023,sangrur district,1208392
Punjab,2023,sas nagar district,3074561
Punjab,2023,shahid bhagat singh nagar district,308955
Punjab,2023,sri muktsar sahib district,625471
Punjab,2023,tarn taran district,542876
Rajasthan,2018,ajmer district,706931
Rajasthan,2018,alwar district,1250035
Rajasthan,2018,banswara district,117081
Rajasthan,2018,baran district,206127
Rajasthan,2018,barmer district,376455
Rajasthan,2018,bharatpur district,440942
Rajasthan,2018,bhilwara district,670593
Rajasthan,2018,bikaner district,524608
Rajasthan,2018,bundi district,205472
Rajasthan,2018,chittorgarh district,356901
Rajasthan,2018,churu district,401018
Rajasthan,2018,dausa district,469104
Rajasthan,2018,dholpur district,140108
Rajasthan,2018,dungarpur district,105593
Rajasthan,2018,ganganagar district,527910
Rajasthan,2018,hanumangarh district,359654
Rajasthan,2018,jaipur district,5255954
Rajasthan,2018,jaisalmer district,138253
Rajasthan,2018,jalore district,225673
Rajasthan,2018,jhalawar district,217500
Rajasthan,2018,jhunjhunu district,592682
Rajasthan,2018,jodhpur district,1033752
Rajasthan,2018,karauli district,241999
Rajasthan,2018,kota district,807840
Rajasthan,2018,nagaur district,620637
Rajasthan,2018,pali district,376842
Rajasthan,2018,pratapgarh district,80031
Rajasthan,2018,rajsamand district,183274
Rajasthan,2018,sawai madhopur district,325761
Rajasthan,2018,sikar district,791066
Rajasthan,2018,sirohi district,187226
Rajasthan,2018,tonk district,317281
Rajasthan,2018,udaipur district,651054
Rajasthan,2019,ajmer district,1431447
Rajasthan,2019,alwar district,2520954
Rajasthan,2019,banswara district,240417
Rajasthan,2019,baran district,405573
Rajasthan,2019,barmer district,833118
Rajasthan,2019,bharatpur district,939943
Rajasthan,2019,bhilwara district,1338451
Rajasthan,2019,bikaner district,1077980
Rajasthan,2019,bundi district,424301
Rajasthan,2019,chittorgarh district,702108
Rajasthan,2019,churu district,826043
Rajasthan,2019,dausa district,942404
Rajasthan,2019,dholpur district,297329
Rajasthan,2019,dungarpur district,220230
Rajasthan,2019,ganganagar district,989020
Rajasthan,2019,hanumangarh district,682860
Rajasthan,2019,jaipur district,9618430
Rajasthan,2019,jaisalmer district,309483
Rajasthan,2019,jalore district,520370
Rajasthan,2019,jhalawar district,459188
Rajasthan,2019,jhunjhunu district,1165604
Rajasthan,2019,jodhpur district,2114530
Rajasthan,2019,karauli district,496341
Rajasthan,2019,kota district,1518509
Rajasthan,2019,nagaur district,1281223
Rajasthan,2019,pali district,797903
Rajasthan,2019,pratapgarh district,160437
Rajasthan,2019,rajsamand district,390797
Rajasthan,2019,sawai madhopur district,638843
Rajasthan,2019,sikar district,1562202
Rajasthan,2019,sirohi district,388263
Rajasthan,2019,tonk district,654224
Rajasthan,2019,udaipur district,1269949
Rajasthan,2020,ajmer district,2298902
Rajasthan,2020,alwar district,3845241
Rajasthan,2020,banswara district,425625
Rajasthan,2020,baran district,643404
Rajasthan,2020,barmer district,1436011
Rajasthan,2020,bharatpur district,1649098
Rajasthan,2020,bhilwara district,2086365
Rajasthan,2020,bikaner district,1739490
Rajasthan,2020,bundi district,680027
Rajasthan,2020,chittorgarh district,1099387
Rajasthan,2020,churu district,1330289
Rajasthan,2020,dausa district,1426736
Rajasthan,2020,dholpur district,494038
Rajasthan,2020,dungarpur district,389476
Rajasthan,2020,ganganagar district,1396011
Rajasthan,2020,hanumangarh district,985581
Rajasthan,2020,jaipur district,13261563
Rajasthan,2020,jaisalmer district,520037
Rajasthan,2020,jalore district,903727
Rajasthan,2020,jhalawar district,761508
Rajasthan,2020,jhunjhunu district,1837476
Rajasthan,2020,jodhpur district,3309424
Rajasthan,2020,karauli district,785797
Rajasthan,2020,kota district,2215836
Rajasthan,2020,nagaur district,2131021
Rajasthan,2020,pali district,1304552
Rajasthan,2020,pratapgarh district,278756
Rajasthan,2020,rajsamand district,664188
Rajasthan,2020,sawai madhopur district,987104
Rajasthan,2020,sikar district,2477079
Rajasthan,2020,sirohi district,625206
Rajasthan,2020,tonk district,1026534
Rajasthan,2020,udaipur district,1988671
Rajasthan,2021,ajmer district,3228433
Rajasthan,2021,alwar district,5307621
Rajasthan,2021,banswara district,637458
Rajasthan,2021,baran district,917603
Rajasthan,2021,barmer district,2131267
Rajasthan,2021,bharatpur district,2395710
Rajasthan,2021,bhilwara district,2930530
Rajasthan,2021,bikaner district,2477608
Rajasthan,2021,bundi district,969082
Rajasthan,2021,chittorgarh district,1560750
Rajasthan,2021,churu district,1892707
Rajasthan,2021,dausa district,1953065
Rajasthan,2021,dholpur district,708697
Rajasthan,2021,dungarpur district,575023
Rajasthan,2021,ganganagar district,1861918
Rajasthan,2021,hanumangarh district,1330438
Rajasthan,2021,jaipur district,17554277
Rajasthan,2021,jaisalmer district,766843
Rajasthan,2021,jalore district,1314833
Rajasthan,2021,jhalawar district,1101929
Rajasthan,2021,jhunjhunu district,2548570
Rajasthan,2021,jodhpur district,4642696
Rajasthan,2021,karauli district,1107586
Rajasthan,2021,kota district,3005825
Rajasthan,2021,nagaur district,3034409
Rajasthan,2021,pali district,1868542
Rajasthan,2021,pratapgarh district,414538
Rajasthan,2021,rajsamand district,959201
Rajasthan,2021,sawai madhopur district,1385663
Rajasthan,2021,sikar district,3443998
Rajasthan,2021,sirohi district,882265
Rajasthan,2021,tonk district,1441694
Rajasthan,2021,udaipur district,2767961
Rajasthan,2022,ajmer district,4093985
Rajasthan,2022,alwar district,6831478
Rajasthan,2022,banswara district,822129
Rajasthan,2022,baran district,1191683
Rajasthan,2022,barmer district,2780609
Rajasthan,2022,bharatpur district,3108303
Rajasthan,2022,bhilwara district,3780593
Rajasthan,2022,bikaner district,3191514
Rajasthan,2022,bundi district,1259582
Rajasthan,2022,chittorgarh district,2024896
Rajasthan,2022,churu district,2453621
Rajasthan,2022,dausa district,2515641
Rajasthan,2022,dholpur district,923035
Rajasthan,2022,dungarpur district,744817
Rajasthan,2022,ganganagar district,2374541
Rajasthan,2022,hanumangarh district,1707356
Rajasthan,2022,jaipur district,22215879
Rajasthan,2022,jaisalmer district,997775
Rajasthan,2022,jalore district,1698135
Rajasthan,2022,jhalawar district,1439671
Rajasthan,2022,jhunjhunu district,3264262
Rajasthan,2022,jodhpur district,5916018
Rajasthan,2022,karauli district,1439087
Rajasthan,2022,kota district,3828049
Rajasthan,2022,nagaur district,3899534
Rajasthan,2022,pali district,2394589
Rajasthan,2022,pratapgarh district,544281
Rajasthan,2022,rajsamand district,1234457
Rajasthan,2022,sawai madhopur district,1795601
Rajasthan,2022,sikar district,4411859
Rajasthan,2022,sirohi district,1128612
Rajasthan,2022,tonk district,1865991
Rajasthan,2022,udaipur district,3536330
Rajasthan,2023,ajmer district,3578783
Rajasthan,2023,alwar district,6047158
Rajasthan,2023,banswara district,722752
Rajasthan,2023,baran district,1056550
Rajasthan,2023,barmer district,2441549
Rajasthan,2023,bharatpur district,2762549
Rajasthan,2023,bhilwara district,3339196
Rajasthan,2023,bikaner district,2805473
Rajasthan,2023,bundi district,1117156
Rajasthan,2023,chittorgarh district,1789702
Rajasthan,2023,churu district,2165285
Rajasthan,2023,dausa district,2231060
Rajasthan,2023,dholpur district,820542
Rajasthan,2023,dungarpur district,654692
Rajasthan,2023,ganganagar district,2085683
Rajasthan,2023,hanumangarh district,1504962
Rajasthan,2023,jaipur district,19482812
Rajasthan,2023,jaisalmer district,872385
Rajasthan,2023,jalore district,1490197
Rajasthan,2023,jhalawar district,1279242
Rajasthan,2023,jhunjhunu district,2874340
Rajasthan,2023,jodhpur district,5171236
Rajasthan,2023,karauli district,1278293
Rajasthan,2023,kota district,3373041
Rajasthan,2023,nagaur district,3422083
Rajasthan,2023,pali district,2101229
Rajasthan,2023,pratapgarh district,483368
Rajasthan,2023,rajsamand district,1087523
Rajasthan,2023,sawai madhopur district,1593960
Rajasthan,2023,sikar district,3888199
Rajasthan,2023,sirohi district,990570
Rajasthan,2023,tonk district,1651454
Rajasthan,2023,udaipur district,3102798
Sikkim,2018,east district,83924
Sikkim,2018,north district,11352
Sikkim,2018,south district,24761
Sikkim,2018,west district,14286
Sikkim,2019,east district,183916
Sikkim,2019,north district,26982
Sikkim,2019,south district,59055
Sikkim,2019,west district,35102
Sikkim,2020,east district,295437
Sikkim,2020,north district,43082
Sikkim,2020,south district,104904
Sikkim,2020,west district,64445
Sikkim,2021,east district,411468
Sikkim,2021,north district,60181
Sikkim,2021,south district,149317
Sikkim,2021,west district,93087
Sikkim,2022,east district,519353
Sikkim,2022,north district,76733
Sikkim,2022,south district,189621
Sikkim,2022,west district,118896
Sikkim,2023,east district,452651
Sikkim,2023,north district,66807
Sikkim,2023,south district,165359
Sikkim,2023,west district,103180
Tamil Nadu,2018,ariyalur district,69240
Tamil Nadu,2018,chengalpattu district,1359840
Tamil Nadu,2018,chennai district,1893767
Tamil Nadu,2018,coimbatore district,1148231
Tamil Nadu,2018,cuddalore district,305960
Tamil Nadu,2018,dharmapuri district,241956
Tamil Nadu,2018,dindigul district,243892
Tamil Nadu,2018,erode district,364932
Tamil Nadu,2018,kallakkurichi district,153246
Tamil Nadu,2018,kancheepuram district,882927
Tamil Nadu,2018,kanniyakumari district,196201
Tamil Nadu,2018,karur district,132110
Tamil Nadu,2018,krishnagiri district,465312
Tamil Nadu,2018,madurai district,499809
Tamil Nadu,2018,nagapattinam district,115411
Tamil Nadu,2018,namakkal district,261177
Tamil Nadu,2018,perambalur district,59713
Tamil Nadu,2018,pudukkottai district,118856
Tamil Nadu,2018,ramanathapuram district,107199
Tamil Nadu,2018,ranipet district,205842
Tamil Nadu,2018,salem district,594972
Tamil Nadu,2018,sivaganga district,124768
Tamil Nadu,2018,tenkasi district,109739
Tamil Nadu,2018,thanjavur district,253251
Tamil Nadu,2018,the nilgiris district,91306
Tamil Nadu,2018,theni district,132245
Tamil Nadu,2018,thiruvallur district,1412282
Tamil Nadu,2018,thiruvarur district,83091
Tamil Nadu,2018,thoothukkudi district,182255
Tamil Nadu,2018,tiruchirappalli district,433053
Tamil Nadu,2018,tirunelveli district,193562
Tamil Nadu,2018,tirupathur district,174822
Tamil Nadu,2018,tiruppur district,615635
Tamil Nadu,2018,tiruvannamalai district,280875
Tamil Nadu,2018,vellore district,283033
Tamil Nadu,2018,viluppuram district,217717
Tamil Nadu,2018,virudhunagar district,192618
Tamil Nadu,2019,ariyalur district,169627
